company_name,industry_category,sub_industry,location_area,district,zone_type,distance_km,company_type,employee_estimate,materials_used,adhesive_type_needed,product_needed,application_type,purchase_stage,expected_monthly_volume_liters,order_frequency,urgency_days,payment_terms_expected,has_google_listing,google_review_count,has_phone,credibility_level,lead_source,lead_bucket,lead_score
Company_0893,Automotive/Transport,Car Accessories Unit,Gazipur,Gazipur,Industrial Zone,56.7,Trader,Micro (1-9),PVC/EVA,SR,SR Adhesive,Bonding,Trial Order,38,Monthly,60,Cash,Yes,18,Yes,Medium,WhatsApp,Save For Later,38
Company_0894,Retail/Trading,General Trading Store,Keraniganj,Dhaka,Near Highway,21.6,Trader,Micro (1-9),Mixed/Unknown,SR,SR Adhesive,Bonding,Regular Reorder,734,Monthly,5,Unknown,Yes,104,Yes,High,WhatsApp,Hot,100
Company_0895,Automotive/Transport,Auto Seat Upholstery,Uttara,Dhaka,Mixed Zone,15.7,Distributor,Medium (50-249),Fabric,SR,SR Adhesive,Bonding,Trial Order,267,Monthly,52,Credit,Yes,41,Yes,High,WhatsApp,Save For Later,38
Company_0896,Upholstery/Foam,Sofa Upholstery Workshop,Keraniganj,Dhaka,Near Highway,21.8,Manufacturer,Small (10-49),Wood,SR,SR Adhesive,Lamination,Trial Order,210,One-time,28,Credit,Yes,18,Yes,Medium,Facebook Page,Cold,52
Company_0897,Upholstery/Foam,Mattress Manufacturer,Gulshan,Dhaka,Central Dhaka,13.9,Trader,Micro (1-9),Foam,Unknown,PU Adhesive,Assembly,Regular Reorder,40,One-time,48,Cash,Yes,0,Yes,Medium,Phone Call,Save For Later,31
Company_0898,Construction,Wood Panel Unit,Savar,Dhaka,Industrial Zone,27,Retailer,Micro (1-9),PVC/EVA,Unknown,General Purpose Adhesive,Repair/Maintenance,Trial Order,33,One-time,55,Unknown,Yes,33,Yes,High,WhatsApp,Save For Later,32
Company_0899,Other,General Workshop,Motijheel,Dhaka,Central Dhaka,10,Retailer,Small (10-49),Plastic,Unknown,SR Adhesive,Assembly,Trial Order,86,Monthly,22,Credit,Yes,2,No,Low,Website Inquiry,Reject,7
Company_0900,Construction,Interior Materials Trader,Savar,Dhaka,Industrial Zone,40.1,Manufacturer,Micro (1-9),Mixed/Unknown,Unknown,General Purpose Adhesive,Assembly,Regular Reorder,294,Monthly,12,Unknown,Yes,59,Yes,High,WhatsApp,Cold,57
Company_0901,Other,Small Repair Unit,Gulshan,Dhaka,Central Dhaka,10.7,Manufacturer,Small (10-49),Plastic,Unknown,PU Adhesive,Bonding,Trial Order,101,Monthly,28,Unknown,Yes,7,No,Medium,Facebook Page,Reject,26
Company_0902,Upholstery/Foam,Cushion Producer,Mirpur,Dhaka,Mixed Zone,22.6,Manufacturer,Medium (50-249),Foam,Unknown,General Purpose Adhesive,Lamination,Regular Reorder,619,Monthly,19,Cash,Yes,123,Yes,High,WhatsApp,Warm,80
Company_0903,Automotive/Transport,Auto Seat Upholstery,Keraniganj,Dhaka,Near Highway,25.9,Manufacturer,Medium (50-249),PVC/EVA,Unknown,General Purpose Adhesive,Bonding,Regular Reorder,759,Weekly,6,Credit,Yes,48,Yes,High,Facebook Page,Cold,55
Company_0904,Furniture,Modular Furniture Manufacturer,Savar,Dhaka,Industrial Zone,30.6,Trader,Large (250+),Fabric,Unknown,PU Adhesive,Bonding,Trial Order,326,Weekly,30,Unknown,Yes,44,Yes,High,WhatsApp,Cold,63
Company_0905,Upholstery/Foam,Mattress Manufacturer,Gazipur,Gazipur,Industrial Zone,38.4,Trader,Micro (1-9),Wood,Unknown,SR Adhesive,Bonding,Trial Order,39,Monthly,64,Cash,Yes,4,Yes,Medium,Phone Call,Reject,10
Company_0906,Footwear,Footwear Accessories Supplier,Gulshan,Dhaka,Central Dhaka,16.3,Manufacturer,Micro (1-9),PVC/EVA,Unknown,PU Adhesive,Bonding,Trial Order,55,One-time,33,Cash,No,0,Yes,Low,Phone Call,Cold,40
Company_0907,Upholstery/Foam,Mattress Manufacturer,Mirpur,Dhaka,Mixed Zone,11,Manufacturer,Small (10-49),Fabric,Unknown,PU Adhesive,Repair/Maintenance,Trial Order,0,Monthly,39,Unknown,No,0,Yes,Low,Walk-in,Save For Later,27
Company_0908,Construction,Wood Panel Unit,Savar,Dhaka,Industrial Zone,35.6,Retailer,Micro (1-9),PVC/EVA,SR,SR Adhesive,Bonding,Trial Order,41,One-time,60,Cash,Yes,8,No,Medium,WhatsApp,Reject,13
Company_0909,Footwear,Footwear Accessories Supplier,Uttara,Dhaka,Mixed Zone,10.3,Manufacturer,Small (10-49),Leather,Unknown,SR Adhesive,Lamination,Annual Contract,413,Weekly,17,Cash,Yes,43,Yes,High,Referral,Warm,72
Company_0910,Footwear,Leather Goods Workshop,Keraniganj,Dhaka,Near Highway,15.7,Distributor,Medium (50-249),Leather,Unknown,PU Adhesive,Bonding,Regular Reorder,405,Monthly,9,Credit,Yes,45,Yes,High,Distributor Referral,Warm,84
Company_0911,Packaging,Label Printing Unit,Mirpur,Dhaka,Mixed Zone,18.7,Distributor,Medium (50-249),Paper/Board,Unknown,SR Adhesive,Lamination,Regular Reorder,214,Monthly,17,Cash,Yes,32,No,Medium,Distributor Referral,Cold,44
Company_0912,Construction,Door & Board Manufacturer,Narayanganj,Narayanganj,Industrial Zone,35.4,Trader,Micro (1-9),Wood,PU,PU Adhesive,Assembly,Regular Reorder,47,Monthly,41,Cash,Yes,17,Yes,Medium,Facebook Page,Save For Later,40
Company_0913,Footwear,Shoe Upper Factory,Keraniganj,Dhaka,Near Highway,13,Manufacturer,Small (10-49),PVC/EVA,Unknown,PU Adhesive,Bonding,Annual Contract,674,Weekly,5,Cash,Yes,83,No,Medium,Referral,Hot,87
Company_0914,Automotive/Transport,Auto Seat Upholstery,Motijheel,Dhaka,Central Dhaka,11.4,Retailer,Small (10-49),Fabric,SR,SR Adhesive,Assembly,Trial Order,75,Monthly,29,Unknown,Yes,1,Yes,Medium,Facebook Page,Save For Later,41
Company_0915,Other,Small Enterprise,Mirpur,Dhaka,Mixed Zone,15.2,Manufacturer,Micro (1-9),Plastic,PU,PU Adhesive,Lamination,Trial Order,92,Monthly,20,Unknown,Yes,2,Yes,Medium,Walk-in,Reject,15
Company_0916,Packaging,Corrugated Box Factory,Gulshan,Dhaka,Central Dhaka,10.3,Manufacturer,Medium (50-249),Paper/Board,Unknown,SR Adhesive,Bonding,Annual Contract,494,Monthly,3,Cash,Yes,134,Yes,High,Phone Call,Hot,96
Company_0917,Construction,Door & Board Manufacturer,Keraniganj,Dhaka,Near Highway,30.3,Manufacturer,Large (250+),Mixed/Unknown,Unknown,PU Adhesive,Bonding,Regular Reorder,0,Weekly,3,Unknown,Yes,155,Yes,High,Website Inquiry,Hot,75
Company_0918,Footwear,Shoe Upper Factory,Motijheel,Dhaka,Central Dhaka,2,Distributor,Large (250+),Leather,Unknown,PU Adhesive,Bonding,Regular Reorder,238,One-time,72,Credit,No,0,Yes,Low,Website Inquiry,Save For Later,27
Company_0919,Automotive/Transport,Bus/Coach Body Shop,Savar,Dhaka,Industrial Zone,32,Distributor,Large (250+),Fabric,PU,PU Adhesive,Bonding,Annual Contract,2790,Monthly,8,Cash,Yes,42,Yes,High,Distributor Referral,Hot,96
Company_0920,Furniture,Modular Furniture Manufacturer,Keraniganj,Dhaka,Near Highway,25.3,Retailer,Medium (50-249),Fabric,Unknown,General Purpose Adhesive,Bonding,Regular Reorder,279,Monthly,24,Credit,Yes,43,Yes,High,Distributor Referral,Cold,58
Company_0921,Construction,Interior Materials Trader,Uttara,Dhaka,Mixed Zone,18.8,Manufacturer,Medium (50-249),PVC/EVA,PU,PU Adhesive,Assembly,Trial Order,0,Monthly,10,Credit,Yes,117,No,Medium,Walk-in,Warm,73
Company_0922,Other,General Workshop,Mirpur,Dhaka,Mixed Zone,16.9,Manufacturer,Medium (50-249),Mixed/Unknown,Unknown,General Purpose Adhesive,Bonding,Trial Order,96,Monthly,43,Cash,Yes,3,No,Low,Facebook Page,Reject,15
Company_0923,Retail/Trading,General Trading Store,Gazipur,Gazipur,Industrial Zone,40.9,Distributor,Small (10-49),Mixed/Unknown,Unknown,PU Adhesive,Bonding,Trial Order,151,Monthly,14,Cash,Yes,9,No,Medium,Website Inquiry,Save For Later,41
Company_0924,Furniture,Interior Workshop,Tejgaon,Dhaka,Industrial Zone,8.2,Manufacturer,Small (10-49),Foam,SR,SR Adhesive,Bonding,Trial Order,270,Monthly,22,Cash,Yes,27,No,Medium,Distributor Referral,Cold,41
Company_0925,Packaging,Label Printing Unit,Mirpur,Dhaka,Mixed Zone,10,Manufacturer,Medium (50-249),Mixed/Unknown,Unknown,General Purpose Adhesive,Assembly,Annual Contract,0,Monthly,46,Credit,Yes,14,Yes,Medium,WhatsApp,Save For Later,44
Company_0926,Footwear,Shoe Upper Factory,Narayanganj,Narayanganj,Industrial Zone,21.8,Manufacturer,Medium (50-249),PVC/EVA,SR,SR Adhesive,Bonding,Trial Order,283,Weekly,13,Credit,Yes,57,Yes,High,Distributor Referral,Warm,84
Company_0927,Construction,Door & Board Manufacturer,Tongi,Gazipur,Industrial Zone,20,Manufacturer,Medium (50-249),Mixed/Unknown,Unknown,General Purpose Adhesive,Assembly,Regular Reorder,623,Weekly,14,Credit,Yes,39,Yes,High,WhatsApp,Warm,68
Company_0928,Footwear,Sole Manufacturer,Tongi,Gazipur,Industrial Zone,22.5,Manufacturer,Small (10-49),PVC/EVA,SR,SR Adhesive,Bonding,Regular Reorder,225,One-time,12,Credit,Yes,188,Yes,High,Phone Call,Warm,76
Company_0929,Construction,Wood Panel Unit,Mirpur,Dhaka,Mixed Zone,11.5,Distributor,Medium (50-249),PVC/EVA,PU,PU Adhesive,Assembly,Trial Order,386,Weekly,5,Credit,Yes,103,Yes,High,Distributor Referral,Warm,81
Company_0930,Upholstery/Foam,Foam Cutting Unit,Savar,Dhaka,Industrial Zone,28.9,Retailer,Small (10-49),Wood,SR,SR Adhesive,Repair/Maintenance,Trial Order,140,Monthly,44,Unknown,No,0,Yes,Low,Distributor Referral,Save For Later,32
Company_0931,Other,Small Enterprise,Motijheel,Dhaka,Central Dhaka,6,Retailer,Micro (1-9),Wood,PU,PU Adhesive,Assembly,Trial Order,41,One-time,25,Cash,Yes,3,No,Low,Website Inquiry,Reject,5
Company_0932,Construction,Interior Materials Trader,Mirpur,Dhaka,Mixed Zone,14.3,Trader,Micro (1-9),Mixed/Unknown,SR,SR Adhesive,Repair/Maintenance,Regular Reorder,323,Weekly,11,Unknown,Yes,20,Yes,Medium,Phone Call,Warm,73
Company_0933,Other,General Workshop,Tejgaon,Dhaka,Industrial Zone,10.5,Manufacturer,Small (10-49),Plastic,PU,PU Adhesive,Bonding,Trial Order,210,Monthly,88,Credit,Yes,11,Yes,Medium,Website Inquiry,Save For Later,26
Company_0934,Construction,PVC Sheet Workshop,Uttara,Dhaka,Mixed Zone,12.4,Distributor,Large (250+),PVC/EVA,PU,PU Adhesive,Assembly,Annual Contract,3369,Weekly,2,Unknown,Yes,83,Yes,High,Referral,Hot,99
Company_0935,Packaging,Plastic Packaging Manufacturer,Tongi,Gazipur,Industrial Zone,29.4,Distributor,Medium (50-249),Plastic,SR,SR Adhesive,Lamination,Trial Order,238,Monthly,69,Credit,Yes,44,Yes,High,WhatsApp,Save For Later,52
Company_0936,Footwear,Sole Manufacturer,Gulshan,Dhaka,Central Dhaka,13,Manufacturer,Small (10-49),Rubber,Unknown,General Purpose Adhesive,Bonding,Regular Reorder,252,Weekly,41,Credit,Yes,37,Yes,High,Facebook Page,Cold,62
Company_0937,Footwear,Leather Goods Workshop,Tongi,Gazipur,Industrial Zone,19.8,Distributor,Medium (50-249),Leather,SR,SR Adhesive,Lamination,Regular Reorder,680,Weekly,5,Cash,Yes,35,Yes,High,Website Inquiry,Warm,74
Company_0938,Retail/Trading,Wholesale Store,Tongi,Gazipur,Industrial Zone,21.5,Trader,Small (10-49),Mixed/Unknown,Unknown,PU Adhesive,Assembly,Regular Reorder,98,Monthly,38,Cash,Yes,8,No,Medium,Facebook Page,Reject,17
Company_0939,Furniture,Carpentry Unit,Savar,Dhaka,Industrial Zone,33.2,Trader,Medium (50-249),Wood,Unknown,PU Adhesive,Bonding,Trial Order,285,Monthly,46,Cash,Yes,33,Yes,High,Phone Call,Save For Later,41
Company_0940,Retail/Trading,General Trading Store,Tongi,Gazipur,Industrial Zone,37.2,Manufacturer,Medium (50-249),Mixed/Unknown,Unknown,SR Adhesive,Bonding,Trial Order,94,Monthly,45,Credit,No,0,Yes,Low,Facebook Page,Reject,7
Company_0941,Retail/Trading,Hardware & Adhesive Shop,Motijheel,Dhaka,Central Dhaka,10.9,Trader,Medium (50-249),Mixed/Unknown,Unknown,General Purpose Adhesive,Assembly,Trial Order,0,Monthly,27,Cash,Yes,17,Yes,Medium,WhatsApp,Cold,38
Company_0942,Automotive/Transport,Car Accessories Unit,Savar,Dhaka,Industrial Zone,33.3,Distributor,Small (10-49),Fabric,PU,PU Adhesive,Lamination,Regular Reorder,0,Monthly,25,Unknown,Yes,19,Yes,Medium,Walk-in,Cold,46
Company_0943,Packaging,Paper Bag Producer,Keraniganj,Dhaka,Near Highway,27.6,Retailer,Small (10-49),Paper/Board,Unknown,PU Adhesive,Assembly,Trial Order,0,Monthly,17,Credit,Yes,6,No,Medium,Website Inquiry,Reject,15
Company_0944,Upholstery/Foam,Mattress Manufacturer,Uttara,Dhaka,Mixed Zone,15.6,Distributor,Small (10-49),Wood,SR,SR Adhesive,Bonding,Regular Reorder,457,Monthly,13,Cash,Yes,11,Yes,Medium,Distributor Referral,Warm,72
Company_0945,Construction,PVC Sheet Workshop,Tejgaon,Dhaka,Industrial Zone,2.1,Trader,Micro (1-9),Wood,Unknown,SR Adhesive,Repair/Maintenance,Regular Reorder,314,Monthly,3,Cash,No,0,Yes,Low,WhatsApp,Hot,71
Company_0946,Packaging,Paper Bag Producer,Gazipur,Gazipur,Industrial Zone,31.7,Trader,Medium (50-249),Mixed/Unknown,Unknown,General Purpose Adhesive,Lamination,Annual Contract,468,Weekly,12,Credit,Yes,56,Yes,High,Referral,Warm,74
Company_0947,Automotive/Transport,Car Accessories Unit,Tejgaon,Dhaka,Industrial Zone,3.1,Manufacturer,Micro (1-9),PVC/EVA,SR,SR Adhesive,Assembly,Trial Order,61,One-time,46,Unknown,Yes,13,Yes,Medium,WhatsApp,Save For Later,29
Company_0948,Automotive/Transport,Car Accessories Unit,Keraniganj,Dhaka,Near Highway,15.1,Distributor,Small (10-49),Foam,PU,PU Adhesive,Repair/Maintenance,Trial Order,99,Monthly,64,Unknown,Yes,54,Yes,High,WhatsApp,Save For Later,39
Company_0949,Packaging,Label Printing Unit,Gulshan,Dhaka,Central Dhaka,10.9,Manufacturer,Medium (50-249),Paper/Board,SR,SR Adhesive,Bonding,Trial Order,268,Weekly,50,Unknown,Yes,14,Yes,Medium,Website Inquiry,Save For Later,43
Company_0950,Retail/Trading,General Trading Store,Gazipur,Gazipur,Industrial Zone,58.8,Manufacturer,Small (10-49),Mixed/Unknown,SR,SR Adhesive,Lamination,Trial Order,99,Monthly,54,Cash,Yes,9,Yes,Medium,WhatsApp,Save For Later,34
Company_0951,Other,Miscellaneous Supplier,Gulshan,Dhaka,Central Dhaka,15.6,Trader,Micro (1-9),Wood,PU,PU Adhesive,Assembly,Trial Order,25,One-time,58,Cash,Yes,50,No,Medium,Website Inquiry,Save For Later,29
Company_0952,Other,Miscellaneous Supplier,Narayanganj,Narayanganj,Industrial Zone,31.9,Trader,Micro (1-9),Mixed/Unknown,SR,SR Adhesive,Bonding,Trial Order,23,One-time,86,Unknown,Yes,1,No,Low,Referral,Reject,5
Company_0953,Automotive/Transport,Car Accessories Unit,Narayanganj,Narayanganj,Industrial Zone,25.3,Distributor,Small (10-49),Foam,Unknown,General Purpose Adhesive,Bonding,Trial Order,301,Monthly,8,Cash,Yes,101,Yes,High,Facebook Page,Warm,78
Company_0954,Footwear,Sole Manufacturer,Keraniganj,Dhaka,Near Highway,15.8,Distributor,Small (10-49),Rubber,Unknown,General Purpose Adhesive,Bonding,Regular Reorder,144,Monthly,20,Credit,Yes,55,Yes,High,WhatsApp,Warm,69
Company_0955,Other,General Workshop,Gulshan,Dhaka,Central Dhaka,14.7,Manufacturer,Large (250+),Wood,PU,PU Adhesive,Assembly,Trial Order,0,Monthly,50,Credit,Yes,6,Yes,Medium,Facebook Page,Reject,24
Company_0956,Automotive/Transport,Vehicle Interior Workshop,Gulshan,Dhaka,Central Dhaka,11.8,Trader,Medium (50-249),Fabric,SR,SR Adhesive,Bonding,Regular Reorder,352,Weekly,4,Unknown,Yes,202,Yes,High,WhatsApp,Hot,98
Company_0957,Packaging,Plastic Packaging Manufacturer,Gulshan,Dhaka,Central Dhaka,5.8,Retailer,Micro (1-9),Mixed/Unknown,Unknown,SR Adhesive,Lamination,Regular Reorder,32,One-time,64,Unknown,No,0,No,Low,Referral,Save For Later,23
Company_0958,Retail/Trading,Building Materials Shop,Uttara,Dhaka,Mixed Zone,29.6,Retailer,Small (10-49),Mixed/Unknown,Unknown,SR Adhesive,Repair/Maintenance,Trial Order,69,Monthly,46,Cash,Yes,5,No,Medium,Facebook Page,Reject,18
Company_0959,Furniture,Wood Furniture Factory,Tejgaon,Dhaka,Industrial Zone,4.4,Manufacturer,Large (250+),Wood,SR,SR Adhesive,Bonding,Regular Reorder,1451,Weekly,10,Unknown,Yes,89,Yes,High,Facebook Page,Cold,61
Company_0960,Construction,Interior Materials Trader,Tejgaon,Dhaka,Industrial Zone,8.9,Manufacturer,Medium (50-249),Mixed/Unknown,SR,SR Adhesive,Assembly,Trial Order,262,Weekly,65,Cash,No,0,Yes,Low,Website Inquiry,Save For Later,29
Company_0961,Furniture,Interior Workshop,Motijheel,Dhaka,Central Dhaka,2,Retailer,Small (10-49),Fabric,Unknown,SR Adhesive,Bonding,Regular Reorder,643,Monthly,9,Cash,Yes,160,Yes,High,Phone Call,Warm,82
Company_0962,Other,Small Enterprise,Tongi,Gazipur,Industrial Zone,25.4,Retailer,Micro (1-9),Wood,Unknown,SR Adhesive,Bonding,Trial Order,30,One-time,45,Cash,No,0,Yes,Low,WhatsApp,Reject,19
Company_0963,Furniture,Modular Furniture Manufacturer,Gulshan,Dhaka,Central Dhaka,10.7,Distributor,Small (10-49),Wood,SR,SR Adhesive,Assembly,Trial Order,159,One-time,63,Cash,Yes,13,Yes,Medium,Facebook Page,Save For Later,26
Company_0964,Furniture,Carpentry Unit,Tejgaon,Dhaka,Industrial Zone,14.3,Distributor,Small (10-49),Foam,Unknown,General Purpose Adhesive,Repair/Maintenance,Trial Order,0,Monthly,11,Cash,Yes,70,Yes,High,WhatsApp,Warm,73
Company_0965,Construction,Interior Materials Trader,Narayanganj,Narayanganj,Industrial Zone,25.4,Manufacturer,Small (10-49),Wood,SR,SR Adhesive,Bonding,Annual Contract,500,Monthly,5,Cash,Yes,54,Yes,High,Referral,Warm,78
Company_0966,Retail/Trading,General Trading Store,Gulshan,Dhaka,Central Dhaka,7.2,Manufacturer,Small (10-49),Mixed/Unknown,Unknown,General Purpose Adhesive,Bonding,Trial Order,81,Monthly,29,Cash,Yes,1,Yes,Medium,Facebook Page,Reject,32
Company_0967,Other,Miscellaneous Supplier,Gulshan,Dhaka,Central Dhaka,18.8,Manufacturer,Small (10-49),Mixed/Unknown,PU,PU Adhesive,Repair/Maintenance,Regular Reorder,0,One-time,35,Cash,Yes,1,Yes,Medium,WhatsApp,Reject,21
Company_0968,Construction,PVC Sheet Workshop,Motijheel,Dhaka,Central Dhaka,5.5,Manufacturer,Micro (1-9),PVC/EVA,PU,PU Adhesive,Bonding,Trial Order,61,One-time,37,Credit,Yes,4,Yes,Medium,Referral,Cold,51
Company_0969,Footwear,Leather Goods Workshop,Motijheel,Dhaka,Central Dhaka,2,Manufacturer,Medium (50-249),Rubber,PU,PU Adhesive,Bonding,Regular Reorder,696,Weekly,17,Cash,Yes,75,Yes,High,Facebook Page,Warm,79
Company_0970,Automotive/Transport,Bus/Coach Body Shop,Tongi,Gazipur,Industrial Zone,27.7,Manufacturer,Small (10-49),Fabric,PU,PU Adhesive,Bonding,Regular Reorder,339,Weekly,27,Cash,Yes,16,Yes,Medium,Distributor Referral,Cold,57
Company_0971,Furniture,Interior Workshop,Savar,Dhaka,Industrial Zone,37.1,Retailer,Micro (1-9),Wood,Unknown,SR Adhesive,Assembly,Trial Order,42,Monthly,45,Unknown,Yes,6,Yes,Medium,Walk-in,Reject,3
Company_0972,Automotive/Transport,Bus/Coach Body Shop,Motijheel,Dhaka,Central Dhaka,8.2,Distributor,Small (10-49),PVC/EVA,Unknown,General Purpose Adhesive,Assembly,Regular Reorder,317,Monthly,14,Unknown,Yes,43,Yes,High,Facebook Page,Warm,70
Company_0973,Furniture,Interior Workshop,Tejgaon,Dhaka,Industrial Zone,5.7,Manufacturer,Large (250+),Foam,SR,SR Adhesive,Assembly,Regular Reorder,0,Monthly,8,Unknown,Yes,31,Yes,High,Website Inquiry,Warm,70
Company_0974,Furniture,Wood Furniture Factory,Mirpur,Dhaka,Mixed Zone,8.6,Distributor,Large (250+),Fabric,Unknown,PU Adhesive,Bonding,Trial Order,1838,Weekly,10,Cash,Yes,222,Yes,High,Website Inquiry,Warm,72
Company_0975,Construction,Interior Materials Trader,Tongi,Gazipur,Industrial Zone,19.4,Manufacturer,Small (10-49),Mixed/Unknown,Unknown,General Purpose Adhesive,Assembly,Regular Reorder,630,Monthly,10,Cash,Yes,69,Yes,High,Website Inquiry,Warm,81
Company_0976,Upholstery/Foam,Foam Cutting Unit,Savar,Dhaka,Industrial Zone,35.1,Manufacturer,Small (10-49),Fabric,SR,SR Adhesive,Lamination,Regular Reorder,172,One-time,55,Cash,Yes,40,Yes,High,Facebook Page,Save For Later,44
Company_0977,Automotive/Transport,Bus/Coach Body Shop,Gazipur,Gazipur,Industrial Zone,43.5,Manufacturer,Medium (50-249),PVC/EVA,PU,PU Adhesive,Bonding,Regular Reorder,774,Weekly,17,Credit,Yes,103,Yes,High,Phone Call,Warm,82
Company_0978,Upholstery/Foam,Mattress Manufacturer,Motijheel,Dhaka,Central Dhaka,15.5,Trader,Small (10-49),Fabric,SR,SR Adhesive,Bonding,Trial Order,64,One-time,33,Cash,Yes,6,No,Medium,WhatsApp,Reject,22
Company_0979,Upholstery/Foam,Mattress Manufacturer,Gazipur,Gazipur,Industrial Zone,52.8,Distributor,Medium (50-249),Foam,SR,SR Adhesive,Lamination,Regular Reorder,330,Weekly,38,Unknown,Yes,44,Yes,High,Phone Call,Cold,51
Company_0980,Retail/Trading,Hardware & Adhesive Shop,Mirpur,Dhaka,Mixed Zone,22.6,Distributor,Small (10-49),Mixed/Unknown,Unknown,General Purpose Adhesive,Assembly,Regular Reorder,108,One-time,47,Cash,No,0,Yes,Low,Facebook Page,Cold,41
Company_0981,Other,Small Enterprise,Uttara,Dhaka,Mixed Zone,13.9,Distributor,Medium (50-249),Wood,PU,PU Adhesive,Bonding,Trial Order,273,Weekly,35,Cash,Yes,13,Yes,Medium,Phone Call,Save For Later,33
Company_0982,Other,Small Enterprise,Mirpur,Dhaka,Mixed Zone,2.3,Manufacturer,Small (10-49),Wood,Unknown,SR Adhesive,Lamination,Trial Order,250,Weekly,26,Unknown,Yes,7,Yes,Medium,Facebook Page,Cold,43
Company_0983,Construction,PVC Sheet Workshop,Tongi,Gazipur,Industrial Zone,19.6,Retailer,Micro (1-9),Mixed/Unknown,SR,SR Adhesive,Repair/Maintenance,Trial Order,41,One-time,79,Unknown,No,0,Yes,Low,Facebook Page,Reject,5
Company_0984,Upholstery/Foam,Foam Cutting Unit,Gazipur,Gazipur,Industrial Zone,45.8,Distributor,Small (10-49),Wood,Unknown,PU Adhesive,Lamination,Regular Reorder,383,Monthly,5,Unknown,Yes,78,Yes,High,Walk-in,Hot,97
Company_0985,Upholstery/Foam,Foam Cutting Unit,Gulshan,Dhaka,Central Dhaka,13.5,Manufacturer,Medium (50-249),Foam,Unknown,General Purpose Adhesive,Assembly,Annual Contract,774,Monthly,12,Credit,Yes,202,Yes,High,Phone Call,Warm,76
Company_0986,Packaging,Corrugated Box Factory,Gazipur,Gazipur,Industrial Zone,44.7,Trader,Large (250+),Plastic,PU,PU Adhesive,Repair/Maintenance,Trial Order,340,Monthly,27,Credit,No,0,No,Low,Phone Call,Cold,38
Company_0987,Packaging,Label Printing Unit,Gazipur,Gazipur,Industrial Zone,41.7,Trader,Medium (50-249),Plastic,Unknown,SR Adhesive,Assembly,Regular Reorder,290,Monthly,17,Unknown,Yes,41,Yes,High,Referral,Cold,60
Company_0988,Other,General Workshop,Uttara,Dhaka,Mixed Zone,14.1,Retailer,Small (10-49),Wood,Unknown,General Purpose Adhesive,Lamination,Trial Order,86,Monthly,72,Cash,No,0,No,Low,Facebook Page,Reject,8
Company_0989,Retail/Trading,Hardware & Adhesive Shop,Mirpur,Dhaka,Mixed Zone,7.5,Trader,Micro (1-9),Mixed/Unknown,Unknown,SR Adhesive,Repair/Maintenance,Trial Order,0,Monthly,55,Cash,Yes,23,Yes,Medium,Website Inquiry,Save For Later,29
Company_0990,Construction,Wood Panel Unit,Narayanganj,Narayanganj,Industrial Zone,36,Distributor,Medium (50-249),PVC/EVA,Unknown,General Purpose Adhesive,Bonding,Regular Reorder,0,Monthly,6,Credit,Yes,143,Yes,High,Walk-in,Hot,82
Company_0991,Packaging,Paper Bag Producer,Motijheel,Dhaka,Central Dhaka,5.4,Manufacturer,Medium (50-249),Plastic,SR,SR Adhesive,Bonding,Regular Reorder,918,Weekly,7,Credit,Yes,21,Yes,Medium,Phone Call,Warm,72
Company_0992,Furniture,Wood Furniture Factory,Motijheel,Dhaka,Central Dhaka,14.4,Trader,Small (10-49),Foam,SR,SR Adhesive,Bonding,Trial Order,149,Monthly,46,Cash,Yes,31,Yes,High,WhatsApp,Cold,64
